departamento,cultivo,anio,periodo,area_sembrada,area_cosechada,produccion,rendimiento
la guajira,frijol,2016,B,1044.0,901.0,781.0,0.8668146503884573
la guajira,frijol,2017,A,1076.0,804.0,627.0,0.7798507462686567
la guajira,frijol,2017,B,1176.0,1056.0,975.0,0.9232954545454546
la guajira,frijol,2018,A,1817.0,1817.0,1625.0,0.8943313153549808
la guajira,frijol,2019,A,1421.85,1264.2,1936.99,1.5321863629172598
la guajira,frijol,2019,B,1228.0,1116.5,1161.27,1.0400985221674877
la guajira,frijol,2020,A,1456.0,1374.0,1935.4,1.4085880640465793
la guajira,frijol,2020,B,1435.0,1204.0,1158.5,0.9622093023255814
la guajira,frijol,2021,A,1313.0,1221.0,1409.95,1.1547502047502047
la guajira,frijol,2021,B,1186.0,1037.0,1256.6,1.2117647058823529
la guajira,frijol,2022,A,1553.5,1567.0,2420.51,1.5446777281429485
la guajira,frijol,2022,B,1311.0,1137.0,1300.9,1.14415127528584
la guajira,frijol,2023,A,1503.0,1300.0,1364.8,1.0498461538461539
la guajira,frijol,2023,B,1496.0,1364.5,1512.95,1.1087944301942103
la guajira,frijol,2024,A,1441.9,1343.5,1565.5,1.1652400446594715
la guajira,frijol,2024,B,1235.25,1123.25,1226.65,1.09205430669931
la guajira,maiz,2006,B,10162.0,9747.0,17582.0,1.8038370780753052
la guajira,maiz,2007,A,1919.0,1800.0,2585.0,1.4361111111111111
la guajira,maiz,2007,B,11447.0,10421.0,19783.0,1.8983782746377507
la guajira,maiz,2008,A,2876.0,2358.0,3278.0,1.390161153519932
la guajira,maiz,2008,B,10433.0,8532.0,15687.0,1.8386075949367089
la guajira,maiz,2009,A,2216.0,1557.0,2162.0,1.388567758509955
la guajira,maiz,2009,B,12369.0,6282.0,9422.0,1.4998408150270615
la guajira,maiz,2010,A,1554.0,1045.0,1554.0,1.4870813397129186
la guajira,maiz,2010,B,11795.0,8870.0,10624.0,1.1977452085682074
la guajira,maiz,2011,A,2374.0,1959.0,2937.0,1.4992343032159265
la guajira,maiz,2011,B,11311.0,10275.0,16644.0,1.61985401459854
la guajira,maiz,2012,A,3288.0,2106.0,3001.0,1.4249762583095917
la guajira,maiz,2012,B,11652.0,9330.0,16072.0,1.7226152197213291
la guajira,maiz,2013,A,3603.0,2099.0,3559.0,1.6955693187232015
la guajira,maiz,2013,B,11977.0,10587.0,20341.0,1.9213185982809105
la guajira,maiz,2014,A,3525.0,1211.0,1861.0,1.536746490503716
la guajira,maiz,2014,B,7624.0,4595.0,7506.0,1.6335146898803046
la guajira,maiz,2015,A,2526.0,839.0,1077.0,1.2836710369487485
la guajira,maiz,2015,B,6388.0,3366.0,3403.0,1.010992275698158
la guajira,maiz,2016,A,2919.0,2191.0,3094.0,1.4121405750798721
la guajira,maiz,2016,B,13044.0,11438.0,20841.0,1.8220842804686135
la guajira,maiz,2017,A,3715.0,3250.0,5173.0,1.5916923076923077
la guajira,maiz,2017,B,11631.0,10412.0,20680.0,1.9861698040722244
la guajira,maiz,2018,A,5904.0,5904.0,12497.0,2.11670054200542
la guajira,maiz,2019,A,3798.25,3241.25,5129.15,1.5824604704974932
la guajira,maiz,2019,B,7314.6,6817.0,12368.81,1.814406630482617
la guajira,maiz,2020,A,4222.0,3790.0,5022.5,1.325197889182058
la guajira,maiz,2020,B,7600.0,7046.0,10255.7,1.4555350553505537
la guajira,maiz,2021,A,4178.0,3941.0,6060.8,1.5378837858411571
la guajira,maiz,2021,B,6197.5,5509.0,8168.5,1.4827554910147032
la guajira,maiz,2022,A,4531.8,5763.8,9020.5,1.5650265449876817
la guajira,maiz,2022,B,8859.6,5562.6,11512.9,2.0696976234135116
la guajira,maiz,2023,A,5473.0,5157.8,7817.3,1.515626817635426
la guajira,maiz,2023,B,10168.0,6447.0,12658.6,1.963486893128587
la guajira,maiz,2024,A,4681.6,7727.2,12550.22,1.6241614038720364
la guajira,maiz,2024,B,12687.5,8116.5,14475.65,1.7834842604570935
la guajira,"malanga, achin, yota, papa china, bore",2019,A,787.0,754.5,5870.5,7.780649436713055
la guajira,"malanga, achin, yota, papa china, bore",2019,B,770.8,740.0,5630.5,7.6087837837837835
la guajira,"malanga, achin, yota, papa china, bore",2020,A,712.0,636.5,4396.5,6.907305577376277
la guajira,"malanga, achin, yota, papa china, bore",2020,B,555.0,409.0,2975.0,7.273838630806846
la guajira,"malanga, achin, yota, papa china, bore",2021,A,581.0,535.0,7001.0,13.085981308411215
la guajira,"malanga, achin, yota, papa china, bore",2021,B,556.0,512.0,5537.0,10.814453125
la guajira,"malanga, achin, yota, papa china, bore",2022,A,636.0,633.0,7435.5,11.746445497630331
la guajira,"malanga, achin, yota, papa china, bore",2022,B,547.0,420.0,4970.0,11.833333333333334
la guajira,"malanga, achin, yota, papa china, bore",2023,A,615.0,596.0,6763.0,11.34731543624161
la guajira,"malanga, achin, yota, papa china, bore",2023,B,619.0,424.0,4976.0,11.735849056603774
la guajira,"malanga, achin, yota, papa china, bore",2024,A,479.0,629.0,7843.0,12.468998410174882
la guajira,"malanga, achin, yota, papa china, bore",2024,B,711.0,397.5,4978.5,12.524528301886793
la guajira,melon,2006,B,76.0,69.0,320.0,4.63768115942029
la guajira,melon,2007,A,68.0,60.0,289.0,4.816666666666666
la guajira,melon,2007,B,50.0,42.0,316.0,7.523809523809524
la guajira,melon,2008,A,79.0,42.0,224.0,5.333333333333333
la guajira,melon,2008,B,98.0,51.0,416.0,8.156862745098039
la guajira,melon,2009,A,139.0,73.0,1030.0,14.10958904109589
la guajira,melon,2009,B,90.0,55.0,764.0,13.89090909090909
la guajira,melon,2010,A,120.0,69.0,481.0,6.971014492753623
la guajira,melon,2010,B,166.0,51.0,341.0,6.686274509803922
la guajira,melon,2011,A,211.0,167.0,1280.0,7.664670658682635
la guajira,melon,2011,B,113.0,94.0,709.0,7.542553191489362
la guajira,melon,2012,A,272.0,179.0,1393.0,7.782122905027933
la guajira,melon,2012,B,92.0,78.0,496.0,6.358974358974359
la guajira,melon,2013,A,88.0,73.0,707.0,9.684931506849315
la guajira,melon,2013,B,100.0,89.0,873.0,9.808988764044944
la guajira,melon,2014,A,57.0,30.0,189.0,6.3
la guajira,melon,2014,B,59.0,47.0,548.0,11.659574468085106
la guajira,melon,2015,A,157.0,63.0,866.0,13.746031746031745
la guajira,melon,2015,B,141.0,72.0,795.0,11.041666666666666
la guajira,melon,2016,A,201.0,142.0,1359.0,9.570422535211268
la guajira,melon,2016,B,226.0,187.0,1448.0,7.74331550802139
la guajira,melon,2017,A,273.0,217.0,1442.0,6.645161290322581
la guajira,melon,2017,B,236.0,201.0,1967.0,9.786069651741293
la guajira,melon,2018,A,314.0,314.0,2691.0,8.570063694267516
la guajira,melon,2019,A,188.0,168.0,1162.7,6.920833333333333
la guajira,melon,2019,B,179.0,155.5,1117.9,7.189067524115756
la guajira,melon,2020,A,209.0,172.0,1676.0,9.744186046511627
la guajira,melon,2020,B,154.0,122.0,1088.0,8.918032786885245
la guajira,melon,2021,A,189.0,171.0,2599.0,15.198830409356725
la guajira,melon,2021,B,152.0,123.5,1271.5,10.295546558704453
la guajira,melon,2022,A,258.0,258.8,3959.5,15.299459041731065
la guajira,melon,2022,B,169.0,153.0,2270.0,14.836601307189543
la guajira,melon,2023,A,292.0,270.0,3757.0,13.914814814814815
la guajira,melon,2023,B,195.0,174.2,2616.6,15.020665901262916
la guajira,melon,2024,A,255.0,250.0,3550.5,14.202
la guajira,melon,2024,B,883.25,883.25,4031.0299999999997,4.563860741579394
la guajira,name,2019,A,555.0,539.0,3028.5,5.6187384044526905
la guajira,name,2019,B,362.0,340.0,2090.0,6.147058823529412
la guajira,name,2020,A,378.0,357.0,2098.0,5.8767507002801125
la guajira,name,2020,B,460.0,448.0,2260.0,5.044642857142857
la guajira,name,2021,A,340.0,333.0,7870.0,23.633633633633632
la guajira,name,2021,B,390.0,378.0,4380.0,11.587301587301587
la guajira,name,2022,A,449.0,425.0,4946.0,11.637647058823529
la guajira,name,2022,B,380.0,300.0,3600.0,12.0
la guajira,name,2023,A,482.0,432.0,5034.0,11.652777777777779
la guajira,name,2023,B,522.0,300.0,3600.0,12.0
la guajira,name,2024,A,270.0,507.0,5834.0,11.506903353057199
la guajira,name,2024,B,463.0,340.0,4080.0,12.0
la guajira,patilla,2006,B,122.0,93.0,906.0,9.741935483870968
la guajira,patilla,2007,A,1174.0,971.0,9996.0,10.294541709577755
la guajira,patilla,2007,B,123.0,102.0,952.0,9.333333333333334
la guajira,patilla,2008,A,1368.0,744.0,5459.0,7.337365591397849
la guajira,patilla,2008,B,114.0,88.0,810.0,9.204545454545455
la guajira,patilla,2009,A,710.0,365.0,2412.0,6.608219178082192
la guajira,patilla,2009,B,601.0,241.0,2092.0,8.680497925311203
la guajira,patilla,2010,A,970.0,648.0,5646.0,8.712962962962964
la guajira,patilla,2010,B,374.0,279.0,2246.0,8.050179211469533
la guajira,patilla,2011,A,784.0,676.0,8031.0,11.8801775147929
la guajira,patilla,2011,B,180.0,152.0,1460.0,9.605263157894736
la guajira,patilla,2012,A,1600.0,1072.0,13884.0,12.951492537313433
la guajira,patilla,2012,B,135.0,108.0,1695.0,15.694444444444445
la guajira,patilla,2013,A,756.0,627.0,5058.0,8.066985645933014
la guajira,patilla,2013,B,102.0,92.0,1023.0,11.119565217391305
la guajira,patilla,2014,A,592.0,219.0,2519.0,11.502283105022832
la guajira,patilla,2014,B,134.0,114.0,1633.0,14.324561403508772
la guajira,patilla,2015,A,265.0,63.0,445.0,7.063492063492063
la guajira,patilla,2015,B,327.0,118.0,747.0,6.330508474576271
la guajira,patilla,2016,A,501.0,427.0,3993.0,9.351288056206089
la guajira,patilla,2016,B,406.0,323.0,2366.0,7.325077399380805
la guajira,patilla,2017,A,629.0,457.0,2685.0,5.87527352297593
la guajira,patilla,2017,B,255.0,219.0,1898.0,8.666666666666666
la guajira,patilla,2018,A,642.0,642.0,5490.0,8.551401869158878
la guajira,patilla,2019,A,492.0,392.0,3236.5,8.256377551020408
la guajira,patilla,2019,B,271.0,193.0,2090.0,10.82901554404145
la guajira,patilla,2020,A,639.0,559.0,3553.0,6.355992844364938
la guajira,patilla,2020,B,174.0,144.0,1418.0,9.847222222222221
la guajira,patilla,2021,A,412.0,355.0,2117.0,5.9633802816901404
la guajira,patilla,2021,B,169.0,144.0,1395.0,9.6875
la guajira,patilla,2022,A,555.0,532.8,4633.0,8.695570570570572
la guajira,patilla,2022,B,182.0,179.5,1733.5,9.657381615598887
la guajira,patilla,2023,A,609.0,551.0,4782.0,8.678765880217785
la guajira,patilla,2023,B,207.0,185.5,1881.0,10.140161725067385
la guajira,patilla,2024,A,474.0,461.0,4137.0,8.973969631236443
la guajira,patilla,2024,B,306.1,298.1,2289.3,7.679637705467964
la guajira,sorgo,2006,B,3348.0,3181.0,5626.0,1.7686262181703867
la guajira,sorgo,2007,A,437.0,425.0,340.0,0.8
la guajira,sorgo,2007,B,1594.0,1513.0,2443.0,1.6146728354263054
la guajira,sorgo,2008,A,185.0,164.0,247.0,1.5060975609756098
la guajira,sorgo,2008,B,898.0,878.0,1616.0,1.8405466970387243
la guajira,sorgo,2009,B,130.0,25.0,10.0,0.4
la guajira,sorgo,2010,A,13.0,10.0,15.0,1.5
la guajira,sorgo,2010,B,313.0,306.0,765.0,2.5
la guajira,sorgo,2011,B,288.0,264.0,645.0,2.4431818181818183
la guajira,sorgo,2016,B,45.0,36.0,72.0,2.0
la guajira,sorgo,2022,B,15.0,0.0,0.0,0.0
la guajira,sorgo,2023,A,12.0,12.0,48.0,4.0
la guajira,tabaco rubio,2006,B,135.0,108.0,162.0,1.5
la guajira,tabaco rubio,2010,A,17.0,15.0,15.0,1.0
la guajira,tabaco rubio,2011,A,17.0,17.0,17.0,1.0
la guajira,tabaco rubio,2012,A,17.0,17.0,17.0,1.0
la guajira,tomate,2006,B,172.0,154.0,2441.0,15.85064935064935
la guajira,tomate,2007,A,112.0,85.0,1413.0,16.623529411764707
la guajira,tomate,2007,B,157.0,144.0,2357.0,16.368055555555557
la guajira,tomate,2008,A,102.0,94.0,1593.0,16.9468085106383
la guajira,tomate,2008,B,139.0,125.0,2152.0,17.216
la guajira,tomate,2009,A,141.0,117.0,2164.0,18.495726495726494
la guajira,tomate,2009,B,156.0,130.0,2146.0,16.50769230769231
la guajira,tomate,2010,A,169.0,108.0,1588.0,14.703703703703704
la guajira,tomate,2010,B,198.0,96.0,1463.0,15.239583333333334
la guajira,tomate,2011,A,82.0,67.0,963.0,14.373134328358208
la guajira,tomate,2011,B,153.0,114.0,1541.0,13.517543859649123
la guajira,tomate,2012,A,143.0,112.0,1890.0,16.875
la guajira,tomate,2012,B,143.0,114.0,1812.0,15.894736842105264
la guajira,tomate,2013,A,112.0,100.0,1360.0,13.6
la guajira,tomate,2013,B,144.0,126.0,2229.0,17.69047619047619
la guajira,tomate,2014,A,122.0,64.0,1009.0,15.765625
la guajira,tomate,2014,B,113.0,86.0,1360.0,15.813953488372093
la guajira,tomate,2015,A,101.0,81.0,1096.0,13.530864197530864
la guajira,tomate,2015,B,133.0,109.0,1504.0,13.79816513761468
la guajira,tomate,2016,A,121.0,85.0,1130.0,13.294117647058824
la guajira,tomate,2016,B,253.0,198.0,2256.0,11.393939393939394
la guajira,tomate,2017,A,118.0,99.0,1196.0,12.080808080808081
la guajira,tomate,2017,B,184.0,153.0,1674.0,10.941176470588236
la guajira,tomate,2018,A,153.0,153.0,1645.0,10.751633986928105
la guajira,tomate,2019,A,142.4,116.0,1414.0,12.189655172413794
la guajira,tomate,2019,B,135.0,101.0,1209.6,11.976237623762376
la guajira,tomate,2020,A,130.0,110.0,1134.0,10.309090909090909
la guajira,tomate,2020,B,155.0,122.0,1130.0,9.262295081967213
la guajira,tomate,2021,A,126.0,116.0,1029.0,8.870689655172415
la guajira,tomate,2021,B,153.0,135.0,1318.0,9.762962962962963
la guajira,tomate,2022,A,125.0,121.86,1096.76,9.000164122763827
la guajira,tomate,2022,B,124.5,139.1,1329.4,9.557153127246586
la guajira,tomate,2023,A,137.0,128.4,1111.6,8.657320872274143
la guajira,tomate,2023,B,145.0,118.5,1062.0,8.962025316455696
la guajira,tomate,2024,A,147.0,144.8,1243.6,8.588397790055247
la guajira,tomate,2024,B,146.0,138.5,1314.5,9.490974729241877
la guajira,yuca,2019,A,2375.0,2203.0,23796.0,10.801634135270087
la guajira,yuca,2019,B,1030.0,929.3,10166.6,10.9400624125686
la guajira,yuca,2020,A,2440.0,2156.0,20763.0,9.630333951762523
la guajira,yuca,2020,B,1086.0,807.0,8332.0,10.324659231722428
la guajira,yuca,2021,A,2250.0,2158.0,20504.0,9.501390176088972
la guajira,yuca,2021,B,1215.0,1101.0,11257.0,10.224341507720254
la guajira,yuca,2022,A,2488.0,2057.0,19110.0,9.29022848808945
la guajira,yuca,2022,B,1378.5,2317.0,20758.0,8.958998705222271
la guajira,yuca,2023,A,2860.0,1269.0,12612.0,9.93853427895981
la guajira,yuca,2023,B,1921.0,2481.0,23371.0,9.41999193873438
la guajira,yuca,2024,A,2646.0,2037.0,19027.0,9.340697103583702
la guajira,yuca,2024,B,1914.0,2690.0,25239.0,9.382527881040891
magdalena,ahuyama,2007,B,240.0,195.0,3760.0,19.28205128205128
magdalena,ahuyama,2008,A,150.0,83.0,1528.0,18.40963855421687
magdalena,ahuyama,2008,B,225.0,180.0,3440.0,19.11111111111111
magdalena,ahuyama,2009,A,85.0,63.0,953.0,15.126984126984127
magdalena,ahuyama,2009,B,115.0,85.0,1060.0,12.470588235294118
magdalena,ahuyama,2010,A,303.0,181.0,4420.0,24.41988950276243
magdalena,ahuyama,2011,A,90.0,70.0,1225.0,17.5
magdalena,ahuyama,2011,B,90.0,65.0,1180.0,18.153846153846153
magdalena,ahuyama,2012,A,360.0,318.0,4041.0,12.70754716981132
magdalena,ahuyama,2012,B,395.0,367.0,4589.0,12.50408719346049
magdalena,ahuyama,2013,A,635.0,595.0,7275.0,12.22689075630252
magdalena,ahuyama,2013,B,489.0,453.0,5726.0,12.640176600441501
magdalena,ahuyama,2014,A,387.0,265.0,2328.0,8.784905660377358
magdalena,ahuyama,2014,B,250.0,205.0,2185.0,10.658536585365853
magdalena,ahuyama,2015,A,318.0,200.0,1386.0,6.93
magdalena,ahuyama,2015,B,189.0,149.0,1379.0,9.25503355704698
magdalena,ahuyama,2016,A,368.0,278.0,2245.0,8.075539568345324
magdalena,ahuyama,2016,B,683.0,555.0,5302.0,9.553153153153152
magdalena,ahuyama,2017,A,361.0,254.0,1601.0,6.303149606299213
magdalena,ahuyama,2017,B,474.0,309.0,2477.0,8.016181229773462
magdalena,ahuyama,2018,A,760.0,760.0,5662.0,7.45
magdalena,ahuyama,2019,A,1054.5,903.34,10126.71,11.210297340979032
magdalena,ahuyama,2019,B,584.1,561.27,4475.0,7.972989826643149
magdalena,ahuyama,2020,A,1401.75,1341.2,15522.6,11.573665374291679
magdalena,ahuyama,2020,B,745.3,692.55,5614.4,8.106851490867085
magdalena,ahuyama,2021,A,1383.1,1194.25,10061.8,8.42520410299351
magdalena,ahuyama,2021,B,702.5,555.4,4882.0,8.7900612171408
magdalena,ahuyama,2022,A,1197.46,576.96,4605.1,7.9816625069328895
magdalena,ahuyama,2022,B,1116.4,1080.33,9305.2,8.613294086066295
magdalena,ahuyama,2023,A,1180.0,913.0,8464.2,9.270755750273823
magdalena,ahuyama,2023,B,868.0,901.5,6951.6,7.711148086522463
magdalena,ahuyama,2024,A,1230.5,971.7,9436.0,9.710816095502727
magdalena,ahuyama,2024,B,874.0,888.5,7749.5,8.72200337647721
magdalena,aji,2006,B,499.0,396.0,3292.0,8.313131313131313
magdalena,aji,2007,A,767.0,549.0,4279.0,7.794171220400728
magdalena,aji,2007,B,863.0,620.0,5261.0,8.485483870967743
magdalena,aji,2008,A,737.0,597.0,4935.0,8.266331658291458
magdalena,aji,2008,B,873.0,574.0,4597.0,8.008710801393729
magdalena,aji,2009,A,542.0,412.0,2888.0,7.009708737864078
magdalena,aji,2009,B,368.0,272.0,2201.0,8.091911764705882
magdalena,aji,2010,A,718.0,320.0,3250.0,10.15625
magdalena,aji,2010,B,403.0,215.0,2175.0,10.116279069767442
magdalena,aji,2011,A,955.0,628.0,4499.0,7.164012738853503
magdalena,aji,2011,B,733.0,467.0,3728.0,7.982869379014989
magdalena,aji,2012,A,856.0,805.0,5651.0,7.019875776397516
magdalena,aji,2012,B,781.0,667.0,5098.0,7.643178410794603
magdalena,aji,2013,A,915.0,887.0,6622.0,7.4656144306651635
magdalena,aji,2013,B,751.0,721.0,5957.0,8.262135922330097
magdalena,aji,2014,A,591.0,498.0,3648.0,7.325301204819277
magdalena,aji,2014,B,531.0,457.0,3564.0,7.7986870897155365
magdalena,aji,2015,A,293.0,145.0,706.0,4.86896551724138
magdalena,aji,2015,B,190.0,68.0,360.0,5.294117647058823
magdalena,aji,2016,A,310.0,245.0,1028.0,4.1959183673469385
magdalena,aji,2016,B,517.0,298.0,2063.0,6.922818791946309
magdalena,aji,2017,A,480.0,325.0,1713.0,5.270769230769231
magdalena,aji,2017,B,675.0,337.0,1986.0,5.893175074183977
magdalena,aji,2018,A,846.0,846.0,4726.0,5.58628841607565
magdalena,aji,2019,A,634.6,586.6700000000001,4119.2,7.021323742478735
magdalena,aji,2019,B,734.54,682.29,4867.18,7.133594219466796
magdalena,aji,2020,A,924.5,904.31,11603.68,12.831529011069215
magdalena,aji,2020,B,939.75,835.7,7920.9,9.478162019863586
magdalena,aji,2021,A,884.3,867.6500000000001,9224.55,10.63164870627557
magdalena,aji,2021,B,904.6,816.2,6731.8,8.247733398676795
magdalena,aji,2022,A,731.36,661.0,5072.26,7.673615733736763
magdalena,aji,2022,B,729.43,772.73,6070.9400000000005,7.856482859472261
magdalena,aji,2023,A,767.5,775.5,7671.150000000001,9.891876208897486
magdalena,aji,2023,B,732.9,689.6,6300.95,9.137108468677493
magdalena,aji,2024,A,704.2,495.2,4209.72,8.501050080775444
magdalena,aji,2024,B,744.9,707.5,7879.849999999999,11.137597173144876
magdalena,ajonjoli,2006,B,1070.0,1010.0,824.0,0.8158415841584158
magdalena,ajonjoli,2007,B,895.0,825.0,648.0,0.7854545454545454
magdalena,ajonjoli,2008,A,200.0,200.0,160.0,0.8
magdalena,ajonjoli,2008,B,855.0,641.0,502.0,0.7831513260530422
magdalena,ajonjoli,2009,A,33.0,30.0,21.0,0.7
magdalena,ajonjoli,2009,B,663.0,288.0,215.0,0.7465277777777778
magdalena,ajonjoli,2010,A,252.0,166.0,133.0,0.8012048192771084
magdalena,ajonjoli,2010,B,760.0,545.0,436.0,0.8
magdalena,ajonjoli,2011,A,450.0,420.0,312.0,0.7428571428571429
magdalena,ajonjoli,2011,B,460.0,420.0,326.0,0.7761904761904762
magdalena,ajonjoli,2012,A,232.0,210.0,147.0,0.7
magdalena,ajonjoli,2012,B,780.0,765.0,575.0,0.7516339869281046
magdalena,ajonjoli,2013,A,230.0,210.0,147.0,0.7
magdalena,ajonjoli,2013,B,820.0,740.0,592.0,0.8
magdalena,ajonjoli,2014,A,294.0,272.0,190.0,0.6985294117647058
magdalena,ajonjoli,2014,B,563.0,535.0,325.0,0.6074766355140186
magdalena,ajonjoli,2015,A,195.0,142.0,99.0,0.6971830985915493
magdalena,ajonjoli,2015,B,192.0,128.0,82.0,0.640625
magdalena,ajonjoli,2016,A,101.0,54.0,38.0,0.7037037037037037
magdalena,ajonjoli,2016,B,199.0,182.0,121.0,0.6648351648351648
magdalena,ajonjoli,2017,A,270.0,217.0,209.0,0.9631336405529954
magdalena,ajonjoli,2017,B,250.0,200.0,200.0,1.0
magdalena,ajonjoli,2018,A,320.0,320.0,310.0,0.96875
magdalena,ajonjoli,2019,A,485.0,472.1,507.14,1.0742215632281296
magdalena,ajonjoli,2019,B,786.0,777.0,698.7,0.8992277992277993
magdalena,ajonjoli,2020,A,518.0,503.0,378.58,0.7526441351888667
magdalena,ajonjoli,2020,B,1105.0,1069.0,975.8,0.9128157156220766
magdalena,ajonjoli,2021,A,470.8,457.3,344.4,0.7531161163350097
magdalena,ajonjoli,2021,B,1018.8,1013.8,925.0,0.9124087591240876
magdalena,ajonjoli,2022,A,540.2,537.4,397.02,0.7387793077781913
magdalena,ajonjoli,2022,B,1429.0,1381.0,1383.25,1.0016292541636496
magdalena,ajonjoli,2023,A,1023.4,64.5,58.05,0.8999999999999999
magdalena,ajonjoli,2023,B,1610.4,2531.6,2526.89,0.9981395165112972
magdalena,ajonjoli,2024,A,843.5,513.5,511.05,0.9952288218111003
magdalena,ajonjoli,2024,B,955.0,1275.0,1268.75,0.9950980392156863
magdalena,algodon,2006,B,732.0,732.0,1032.0,1.4098360655737705
magdalena,algodon,2007,B,86.0,86.0,3.0,0.03488372093023256
magdalena,algodon,2008,B,111.0,111.0,290.0,2.6126126126126126
magdalena,algodon,2009,B,119.0,119.0,218.0,1.8319327731092436
magdalena,algodon,2010,B,188.0,188.0,466.0,2.478723404255319
magdalena,algodon,2011,B,484.0,484.0,623.0,1.287190082644628
magdalena,algodon,2012,B,43.0,43.0,93.0,2.1627906976744184
magdalena,algodon,2013,B,428.0,428.0,1113.0,2.600467289719626
magdalena,arroz,2006,B,1636.0,1605.0,7775.0,4.844236760124611
magdalena,arroz,2007,A,1902.0,1793.0,10194.0,5.685443390964863
magdalena,arroz,2007,B,1345.0,1138.0,6005.0,5.276801405975395
magdalena,arroz,2008,A,1468.0,1463.0,8172.0,5.5857826384142175
magdalena,arroz,2008,B,1825.0,1720.0,9050.0,5.261627906976744
magdalena,arroz,2009,A,1230.0,1180.0,6330.0,5.364406779661017
magdalena,arroz,2009,B,1415.0,1405.0,7604.0,5.412099644128114
magdalena,arroz,2010,A,3042.0,2450.0,13770.0,5.6204081632653065
magdalena,arroz,2010,B,234.0,130.0,650.0,5.0
magdalena,arroz,2011,A,1070.0,930.0,5216.0,5.608602150537634
magdalena,arroz,2011,B,460.0,425.0,2306.0,5.425882352941176
magdalena,arroz,2012,A,2184.0,2184.0,12334.0,5.647435897435898
magdalena,arroz,2012,B,1104.0,1054.0,5270.0,5.0
magdalena,arroz,2013,A,2404.0,2404.0,13581.0,5.6493344425956735
magdalena,arroz,2013,B,1104.0,1104.0,5541.0,5.019021739130435
magdalena,arroz,2014,A,988.0,648.0,3061.0,4.723765432098766
magdalena,arroz,2014,B,740.0,740.0,3681.0,4.974324324324324
magdalena,arroz,2015,A,1133.0,1043.0,4486.0,4.301054650047939
magdalena,arroz,2015,B,943.0,899.0,4306.0,4.789766407119021
magdalena,arroz,2016,A,2934.0,2711.0,13934.0,5.139800811508668
magdalena,arroz,2016,B,3264.0,3264.0,14218.0,4.356004901960785
magdalena,arroz,2017,A,1186.0,1178.0,5012.0,4.254668930390492
magdalena,arroz,2017,B,1984.0,1964.0,9619.0,4.897657841140529
magdalena,arroz,2018,A,1676.0,1676.0,9032.0,5.389021479713604
magdalena,arroz,2019,A,891.0,850.0,5157.21,6.067305882352941
magdalena,arroz,2019,B,1385.0,1333.0,8179.79,6.136376594148537
magdalena,arroz,2020,A,1171.0,1155.5,5836.68,5.051215923842492
magdalena,arroz,2020,B,1336.5,1127.0,6949.58,6.166441881100266
magdalena,arroz,2021,A,1546.0,1483.5,8856.220000000001,5.969814627569937
magdalena,arroz,2021,B,1363.5,1340.0,8136.42,6.071955223880597
magdalena,arroz,2022,A,1677.0,1679.0,9818.380000000001,5.8477546158427645
magdalena,arroz,2022,B,1590.0,1474.0,8507.84,5.771940298507463
magdalena,arroz,2023,A,1772.0,1977.0,11407.05,5.769878603945371
magdalena,arroz,2023,B,1969.0,1427.0,8198.84,5.745508058864751
magdalena,arroz,2024,A,1778.0,860.0,5009.28,5.8247441860465115
magdalena,arroz,2024,B,2114.0,2824.0,14428.400000000001,5.109206798866856
magdalena,batata,2012,A,5.0,5.0,38.0,7.6
magdalena,batata,2014,A,50.0,45.0,23.0,0.5111111111111111
magdalena,batata,2014,B,35.0,28.0,14.0,0.5
magdalena,batata,2015,A,60.0,55.0,28.0,0.509090909090909
magdalena,batata,2015,B,30.0,27.0,14.0,0.5185185185185185
magdalena,batata,2016,A,70.0,60.0,300.0,5.0
magdalena,batata,2016,B,35.0,28.0,168.0,6.0
magdalena,batata,2017,A,70.0,60.0,300.0,5.0
magdalena,batata,2017,B,35.0,28.0,168.0,6.0
magdalena,batata,2018,A,40.0,40.0,240.0,6.0
magdalena,batata,2019,A,30.0,25.0,218.5,8.74
magdalena,batata,2019,B,21.0,18.0,207.5,11.527777777777779
magdalena,batata,2020,A,128.0,113.5,376.5,3.317180616740088
magdalena,batata,2020,B,117.0,99.0,337.0,3.404040404040404
magdalena,batata,2021,A,210.0,162.0,508.0,3.1358024691358026
magdalena,batata,2021,B,140.0,118.0,323.5,2.7415254237288136
magdalena,batata,2022,A,174.5,120.5,270.0,2.240663900414938
magdalena,batata,2022,B,168.0,141.0,499.0,3.5390070921985815
magdalena,batata,2023,A,137.5,39.0,106.0,2.717948717948718
magdalena,batata,2023,B,140.5,192.5,611.5,3.1766233766233767
magdalena,batata,2024,A,136.5,41.5,107.5,2.5903614457831323
magdalena,batata,2024,B,131.5,191.5,609.5,3.1827676240208875
magdalena,berenjena,2007,B,45.0,35.0,350.0,10.0
magdalena,berenjena,2008,A,45.0,37.0,370.0,10.0
magdalena,berenjena,2008,B,24.0,0.0,0.0,0.0
magdalena,berenjena,2009,A,15.0,6.0,60.0,10.0
magdalena,berenjena,2010,A,140.0,25.0,250.0,10.0
magdalena,berenjena,2011,A,100.0,80.0,800.0,10.0
magdalena,berenjena,2011,B,65.0,50.0,500.0,10.0
magdalena,berenjena,2012,A,90.0,90.0,900.0,10.0
